,ticker_name,df_reg_time,df_reg_inter_time,train_time,predict_time,full_train_time,save_results_time,years_back,df_raw_shape,df_clean_shape,df_feacheng_shape,df_dailydiff_shape,df_weeklydiff_shape,threshold_days_in_week,df_corr_shape,min_prcnt_data,df_reg_shape,predictors_number,corrs_mean,corr_threshold,corr_inter_threshold,number_of_inter,min_days_in_week_threshold,low_week_samples_dict,test_size,X_train_shape,X_test_shape,rmse_train,rmse_train_full_train,r2_train,r2_train_full_train,rmse_test,r2_test,r2_ad_nps_train,r2_ad_nps_test,alpha,alpha_full_train,given_date,exist_date_reference,last_close_price,predicted_diff,predicted_diff_full_train,next_week_price,next_week_price_full_train_,percentage_change,percentage_change_full_train,lr_class_accuracy_test,next_week_class,next_week_class_fp,next_week_class_tp,next_week_class_full_train,next_week_class_fp_full_train,next_week_class_tp_full_train
245,ORBI,8.5,0.0,2.5,0.0,0.6,0.00015091896057128906,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.5,0.35,0.7,1,1,{},0.15,43,8,11.759350183571467,11.1297,0.2521248332845273,0.2497,7.485149556785588,0.027895373643244903,0.2521248332845273,0.027895373643244903,10.0,10.0,2020-07-11,2020-07-09,546.7000122070311,-3.63154,-4.6625,543.0685,542.0375,-0.0066,-0.0085,0.5,False,0.5,0.5,False,0.59,0.41
56,BLSR,11.5,0.1,22.3,0.0,20.0,0.0005719661712646484,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 46)",46,0.54,0.35,0.7,29,1,{},0.15,43,8,224.8243349675538,107.3177,0.7274344285404021,0.9376,418.66998435313917,-0.2521816106554913,0.4485301228608135,-7.139180469260694,10.0,10.0,2020-07-11,2020-07-09,14070.0,-84.89248,-88.5017,13985.1075,13981.4983,-0.006,-0.0063,0.62,True,0.5,0.5,False,0.52,0.48
232,NTML,6.8,0.0,1.5,0.0,1.1,0.00015497207641601562,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.42,0.35,0.7,0,1,{},0.15,43,8,46.16046551134147,48.2937,0.4395719435146741,0.3282,58.65745310430008,-1.9214402224268161,0.42653873289873623,-2.2866202502301682,10.0,10.0,2020-07-11,2020-07-09,5270.0,-28.10599,-23.6396,5241.894,5246.3604,-0.0053,-0.0045,0.38,False,0.53,0.47,False,0.61,0.39
295,SLARL,11.8,0.1,26.7,0.0,15.5,0.0006759166717529297,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 48)",48,0.55,0.35,0.7,105,1,{},0.15,43,8,7.025220202317178,1.8852,0.70172749460864,0.9773,9.228366620920918,0.07296542974979492,0.3826452795388131,-5.257483349188885,10.0,10.0,2020-07-11,2020-07-09,574.0,-2.7678,-10.9097,571.2322,563.0903,-0.0048,-0.019,0.75,False,0.61,0.39,False,0.51,0.49
251,PLTF,6.3,0.0,1.9,0.0,1.6,0.00016570091247558594,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 4)",4,0.4,0.35,0.7,0,1,{},0.15,43,8,1.6172375374208057,1.7905,0.5277332656779059,0.4064,2.5353140789053152,-0.4083905822429166,0.5057673710582735,-0.7604882278036458,10.0,10.0,2020-07-11,2020-07-09,77.19999694824219,-0.29873,-0.3679,76.9013,76.8321,-0.0039,-0.0048,0.5,False,0.54,0.46,False,0.55,0.45
93,DRAL,7.5,0.0,1.4,0.0,1.2,0.00017571449279785156,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.47,0.35,0.7,0,1,{},0.15,43,8,122.78940537873602,115.3788,0.386597662744392,0.402,75.92590881675191,0.40908025926969294,0.37233249211054065,0.3352152916784046,10.0,10.0,2020-07-11,2020-07-09,6783.0,-23.75082,-43.6761,6759.2492,6739.3239,-0.0035,-0.0064,0.75,False,0.52,0.48,False,0.69,0.31
321,TFRLF,6.5,0.0,1.4,0.0,1.1,0.0001678466796875,1,"(240, 7)","(233, 7)","(233, 7)","(233, 1)","(50, 4)",1,"(373, 3)",0.8,"(49, 3)",3,0.4,0.35,0.7,0,1,{},0.15,42,7,4.768460025179744,4.4993,0.2426597699733133,0.2215,2.8920518293414026,-2.8578447837839906,0.2241880570458331,-3.3400753817569893,10.0,10.0,2020-07-11,2020-07-09,229.0,-0.7648,-0.3297,228.2352,228.6703,-0.0033,-0.0014,0.5,False,0.5,0.5,False,0.5,0.5
197,MSLA,7.0,0.0,1.5,0.0,1.2,0.00015783309936523438,1,"(240, 7)","(155, 7)","(155, 7)","(155, 1)","(33, 4)",1,"(387, 3)",0.8,"(32, 3)",3,0.45,0.35,0.7,1,1,{},0.15,27,5,6.642728017992622,6.019,0.4632333511745005,0.5068,3.3724887311352965,0.5373250675525577,0.4433531049217042,0.4447900810630693,10.0,10.0,2020-07-11,2020-07-09,503.6000061035156,-1.38045,-1.9781,502.2196,501.6219,-0.0027,-0.0039,0.6,False,0.57,0.43,False,0.5,0.5
132,GLTC,7.3,0.0,0.8,0.0,0.6,0.0002827644348144531,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.44,0.35,0.7,0,1,{},0.15,43,8,0.9831381586829308,0.985,0.2249861572088433,0.1954,1.0131668848118731,-0.04653724715358143,0.2249861572088433,-0.04653724715358143,10.0,10.0,2020-07-11,2020-07-09,43.70000076293945,-0.1129,-0.127,43.5871,43.573,-0.0026,-0.0029,0.38,False,0.57,0.43,False,0.56,0.44
52,BIG,15.6,0.3,51.3,0.0,19.9,0.002052783966064453,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 174)",174,0.54,0.35,0.7,284,1,{},0.15,43,8,218.66196425322943,0.0005,0.8071769916576959,1.0,334.0159092219338,0.301129050204347,0.03588495828847926,-14.724596370402192,10.0,10.0,2020-07-11,2020-07-09,23830.0,-61.39221,-233.9995,23768.6078,23596.0005,-0.0026,-0.0098,0.5,True,0.38,0.62,True,0.44,0.56
312,SMT,13.1,0.2,26.9,0.0,2.2,0.00019598007202148438,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 5)",5,0.56,0.35,0.7,236,1,{},0.15,43,8,72.6532142364463,69.45,0.20616122123501057,0.2448,64.91573536179574,-0.45395625201571277,0.1507771203909416,-0.9991898465216051,10.0,10.0,2020-07-11,2020-07-09,2795.0,-6.90453,4.7644,2788.0955,2799.7644,-0.0025,0.0017,0.75,False,0.6,0.4,False,0.5,0.5
281,RVL,9.1,0.0,8.5,0.0,5.7,0.0002338886260986328,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 11)",11,0.52,0.35,0.7,9,1,{},0.15,43,8,9.613616392869755,9.0786,0.3836331253144969,0.4884,10.276231197487133,0.48113071430208365,0.25462610503148464,-0.10259723210807214,10.0,10.0,2020-07-11,2020-07-09,499.8999938964844,-1.16581,-2.1596,498.7342,497.7403,-0.0023,-0.0043,0.75,True,0.5,0.5,False,0.56,0.44
275,RLCO,6.1,0.0,0.6,0.0,0.5,0.0001430511474609375,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.41,0.35,0.7,0,1,{},0.15,43,8,26.44163512528183,26.7848,0.26010346584997146,0.1707,28.9335731237976,-0.967539040878687,0.26010346584997146,-0.967539040878687,10.0,10.0,2020-07-11,2020-07-09,1929.0,-3.85428,-3.2948,1925.1457,1925.7052,-0.002,-0.0017,0.62,False,0.5,0.5,False,0.52,0.48
155,IMCO,8.2,0.0,3.1,0.0,1.2,0.00021314620971679688,1,"(240, 7)","(232, 7)","(232, 7)","(232, 1)","(51, 4)",1,"(373, 3)",0.8,"(50, 3)",3,0.45,0.35,0.7,0,1,{},0.15,42,8,18.849353277432993,19.689,0.3599871038597069,0.2672,20.83439391629339,-0.6579413679065584,0.3447487015706523,-0.8651840388948782,10.0,10.0,2020-07-11,2020-07-09,1341.0,-2.06106,-9.2001,1338.9389,1331.7999,-0.0015,-0.0069,0.75,False,0.61,0.39,False,0.5,0.5
39,AVIV,21.4,0.8,150.2,0.0,8.7,0.0002880096435546875,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 14)",14,0.59,0.35,0.7,1085,1,{},0.15,43,8,15.21355166028791,11.0789,0.6833895077093008,0.8168,11.743992955637179,0.41816240045068864,0.5950330912560824,-0.45459399887327834,10.0,10.0,2020-07-11,2020-07-09,1191.0,-1.81537,-1.3343,1189.1846,1189.6657,-0.0015,-0.0011,0.62,True,0.48,0.52,True,0.46,0.54
256,PZOL,9.3,0.0,5.9,0.0,2.7,0.00018835067749023438,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 6)",6,0.52,0.35,0.7,10,1,{},0.15,43,8,420.50252066942875,386.4455,0.3806337568456768,0.4369,247.05600102981248,0.34792903841870515,0.32301829236620494,0.02189355762805767,10.0,10.0,2020-07-11,2020-07-09,25800.0,-36.92857,-42.6332,25763.0714,25757.3668,-0.0014,-0.0017,0.75,True,0.5,0.5,True,0.45,0.55
257,PEN,8.5,0.0,6.4,0.0,4.4,0.00021314620971679688,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 9)",9,0.52,0.35,0.7,5,1,{},0.15,43,8,4.486234879063508,3.9553,0.39013475167648215,0.5135,3.925236025662599,0.3990228423049197,0.2908543624145141,-0.12683217067827557,10.0,10.0,2020-07-11,2020-07-09,200.8000030517578,-0.25677,-0.3241,200.5432,200.4759,-0.0013,-0.0016,0.75,True,0.5,0.5,True,0.49,0.51
296,SHGR,6.3,0.0,0.6,0.0,0.5,0.00014734268188476562,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.37,0.35,0.7,0,1,{},0.15,43,8,12.54888247628939,12.6885,0.16675836926095733,0.1345,14.159636677342629,-1.9590765030328274,0.16675836926095733,-1.9590765030328274,10.0,10.0,2020-07-11,2020-07-09,1047.0,-0.96574,0.8952,1046.0343,1047.8952,-0.0009,0.0009,0.25,False,0.5,0.5,False,0.51,0.49
163,ISCD,7.7,0.0,3.4,0.0,2.3,0.0002980232238769531,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 5)",5,0.53,0.35,0.7,4,1,{},0.15,43,8,12.498626070784669,10.9881,0.3725101720270586,0.4516,5.690260723510409,0.4260256207349383,0.32873181193592327,0.21078522851054016,10.0,10.0,2020-07-11,2020-07-09,790.0,-0.32072,-0.4153,789.6793,789.5847,-0.0004,-0.0005,0.75,False,0.51,0.49,False,0.57,0.43
243,OPK,6.6,0.0,0.8,0.0,0.5,0.00014901161193847656,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.45,0.35,0.7,0,1,{},0.15,43,8,14.379882968140059,15.9275,0.11989860866222801,0.1999,24.256755782286348,0.19296867576190513,0.11989860866222801,0.19296867576190513,10.0,10.0,2020-07-11,2020-07-09,1409.0,0.09341,-1.0658,1409.0934,1407.9342,0.0001,-0.0008,0.75,True,0.5,0.5,True,0.5,0.5
264,PLSN,9.9,0.1,13.1,0.0,2.2,0.00019311904907226562,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 5)",5,0.53,0.35,0.7,105,1,{},0.15,43,8,183.92877863546357,162.011,0.15567142006980295,0.2563,97.5850767582135,-0.001609099823842275,0.09676477495839397,-0.3772125122577832,10.0,10.0,2020-07-11,2020-07-09,11750.0,2.52529,-18.4838,11752.5253,11731.5162,0.0002,-0.0016,0.38,False,0.61,0.39,False,0.54,0.46
325,TEVA,8.5,0.0,5.8,0.0,3.3,0.00020194053649902344,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 7)",7,0.49,0.35,0.7,6,1,{},0.15,43,8,55.85808221621989,52.113,0.3426412065585194,0.4107,54.1027707667077,0.22326283037511185,0.2662041375536961,-0.2621979006404431,10.0,10.0,2020-07-11,2020-07-09,3940.0,1.35616,-4.0128,3941.3562,3935.9872,0.0003,-0.001,0.75,False,0.5,0.5,False,0.6,0.4
99,EMTC,11.4,0.1,25.7,0.0,18.7,0.0006029605865478516,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 41)",41,0.51,0.35,0.7,81,1,{},0.15,43,8,1.0319135468714542,0.6858,0.5420325744546227,0.8046,1.2211601143862878,0.46399874019012355,0.12666676989021075,-2.1490074013830243,10.0,10.0,2020-07-11,2020-07-09,86.5999984741211,0.06103,0.0234,86.661,86.6233,0.0007,0.0003,0.75,True,0.07,0.93,True,0.5,0.5
205,MEDI,8.9,0.0,1.8,0.0,0.6,0.00015020370483398438,1,"(240, 7)","(233, 7)","(233, 7)","(233, 1)","(51, 4)",1,"(373, 3)",0.8,"(50, 2)",2,0.59,0.35,0.7,0,1,{},0.15,42,8,19.748221365631736,18.2911,0.3438088366026689,0.3438,9.121625666039128,-0.3852720149510589,0.3438088366026689,-0.3852720149510589,10.0,10.0,2020-07-11,2020-07-09,1868.0,1.98534,0.9801,1869.9853,1868.9801,0.0011,0.0005,0.5,False,0.5,0.5,False,0.5,0.5
202,MDPR,10.0,0.1,23.0,0.0,15.7,0.0006940364837646484,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 56)",56,0.52,0.35,0.7,55,1,{},0.15,43,8,4.062035271181274,0.2365,0.6796584642793868,0.9988,4.494469282318957,0.19379061553855714,0.277369093839547,-5.248122729576182,10.0,10.0,2020-07-11,2020-07-09,453.2999877929688,0.512,-4.5059,453.812,448.7941,0.0011,-0.0099,0.75,True,0.41,0.59,True,0.43,0.57
258,PERI,7.5,0.0,1.9,0.0,0.5,0.0001468658447265625,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.48,0.35,0.7,2,1,{},0.15,43,8,47.19355488056679,44.5108,0.213092656326217,0.2328,29.208194255071913,0.2876074188402761,0.213092656326217,0.2876074188402761,10.0,10.0,2020-07-11,2020-07-09,1824.0,2.04984,3.2945,1826.0498,1827.2945,0.0011,0.0018,0.5,True,0.42,0.58,True,0.5,0.5
229,NAWI,9.7,0.0,8.7,0.0,4.5,0.00022602081298828125,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 9)",9,0.56,0.35,0.7,21,1,{},0.15,43,8,27.57507367286585,23.6609,0.49201609131701984,0.6036,28.647311773644677,-0.26416829467972147,0.4093210364151393,-1.370315552524478,10.0,10.0,2020-07-11,2020-07-09,1285.0,1.71599,3.3104,1286.716,1288.3104,0.0013,0.0026,0.5,False,0.51,0.49,True,0.49,0.51
334,VILR,10.3,0.0,6.5,0.0,1.7,0.00017523765563964844,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 4)",4,0.56,0.35,0.7,18,1,{},0.15,43,8,119.02497010024605,121.4686,0.32157346360279415,0.3027,158.08834967813934,-0.19250868833356427,0.2900187409796683,-0.4906358604169554,10.0,10.0,2020-07-11,2020-07-09,11090.0,16.52151,68.1771,11106.5215,11158.1771,0.0015,0.0061,0.38,True,0.5,0.5,True,0.49,0.51
17,AMRK,11.0,0.1,20.3,0.0,16.6,0.0003600120544433594,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 22)",22,0.51,0.35,0.7,32,1,{},0.15,43,8,25.156616460343322,15.5648,0.6190274345921354,0.8439,24.1014176099027,0.20342747598351651,0.44183089254196584,-1.788003834057692,10.0,10.0,2020-07-11,2020-07-09,2023.0,3.61788,1.7146,2026.6179,2024.7146,0.0018,0.0008,0.5,False,0.52,0.48,False,0.55,0.45
235,NISA,6.3,0.0,0.6,0.0,0.5,0.00015211105346679688,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.54,0.35,0.7,0,1,{},0.15,43,8,28.285819515490676,30.0204,0.315312236695072,0.2912,40.00537996683569,-0.08482679182763975,0.315312236695072,-0.08482679182763975,10.0,10.0,2020-07-11,2020-07-09,2411.0,4.83316,9.4681,2415.8332,2420.4681,0.002,0.0039,0.5,False,0.5,0.5,False,0.5,0.5
323,TLSY,6.2,0.0,1.2,0.0,1.1,0.0001571178436279297,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.37,0.35,0.7,0,1,{},0.15,43,8,90.96248386275717,87.7941,0.2546323843108329,0.2863,73.17266310955611,0.4043271687104255,0.2372982537134104,0.3298680647992287,10.0,10.0,2020-07-11,2020-07-09,7190.0,15.86576,13.3283,7205.8658,7203.3283,0.0022,0.0019,0.75,True,0.47,0.53,False,0.51,0.49
58,BWAY,9.2,0.0,3.9,0.0,1.8,0.0002129077911376953,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 4)",4,0.54,0.35,0.7,7,1,{},0.15,43,8,26.924160334770047,25.8049,0.2966192047876244,0.3267,25.74633306337479,-0.0009585322335903257,0.2639038189637929,-0.2511981652919879,10.0,10.0,2020-07-11,2020-07-09,996.0,2.41072,7.9077,998.4107,1003.9077,0.0024,0.0079,0.62,True,0.46,0.54,True,0.46,0.54
116,EFNC,9.2,0.0,6.5,0.0,2.7,0.00020503997802734375,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 6)",6,0.52,0.35,0.7,21,1,{},0.15,43,8,60.69559368214297,58.8005,0.33131417542438757,0.35,70.62908257985107,-0.2976221738913778,0.26911084290572596,-0.9464332608370667,10.0,10.0,2020-07-11,2020-07-09,2815.0,7.50502,17.1701,2822.505,2832.1701,0.0027,0.0061,0.38,True,0.34,0.66,True,0.39,0.61
47,BRAN,9.2,0.0,2.2,0.0,0.6,0.00034809112548828125,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.44,0.35,0.7,1,1,{},0.15,43,8,5.6242200011641215,5.6179,0.16834887789433484,0.1948,6.031541712993874,-0.06298645154683502,0.16834887789433484,-0.06298645154683502,10.0,10.0,2020-07-11,2020-07-09,443.7999877929688,1.26205,2.3517,445.062,446.1517,0.0028,0.0053,0.62,True,0.5,0.5,True,0.42,0.58
23,ARAD,8.9,0.0,11.6,0.0,10.5,0.0003178119659423828,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 15)",15,0.55,0.35,0.7,9,1,{},0.15,43,8,379.4591454714292,269.1874,0.5220554555691741,0.7389,334.8288397199745,-0.10158706819079666,0.3775605932993895,-1.8916660540008414,10.0,10.0,2020-07-11,2020-07-09,23840.0,80.26528,33.6146,23920.2653,23873.6146,0.0034,0.0014,0.5,True,0.32,0.68,True,0.36,0.64
3,ADKA,16.7,0.4,84.5,0.1,23.9,0.002515077590942383,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 212)",212,0.54,0.35,0.7,471,1,{},0.15,43,8,5.982660697760549,0.0,0.7985872670096494,1.0,8.726337829581107,0.3518732305582726,-0.18505631271066725,-16.661454467287072,10.0,10.0,2020-07-11,2020-07-09,348.79998779296875,1.18118,4.22,349.9812,353.02,0.0034,0.0121,0.38,True,0.43,0.57,True,0.48,0.52
19,ANLT,12.3,0.1,22.8,0.0,18.9,0.0005776882171630859,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 45)",45,0.54,0.35,0.7,36,1,{},0.15,43,8,16.242666501227916,5.9984,0.6812796484099424,0.9567,32.211087103935725,-0.6035340633729553,0.36255929681988475,-9.22252965400259,10.0,10.0,2020-07-11,2020-07-09,1385.0,4.83943,-3.2183,1389.8394,1381.7817,0.0035,-0.0023,0.5,False,1.0,0.0,False,0.71,0.29
40,AVLN,7.6,0.0,4.2,0.0,3.7,0.00018477439880371094,1,"(240, 7)","(200, 7)","(200, 7)","(200, 1)","(45, 4)",1,"(379, 3)",0.8,"(44, 7)",7,0.4,0.35,0.7,0,1,{},0.15,37,7,0.9863780639331953,1.025,0.5505468852936817,0.479,1.3304393553248672,-0.4359852828884929,0.48980997790093594,-1.4616890563802736,10.0,10.0,2020-07-11,2020-07-09,238.8000030517578,0.93765,0.5557,239.7377,239.3557,0.0039,0.0023,0.29,True,0.47,0.53,True,0.22,0.78
75,CTPL1,18.1,1.3,183.9,0.0,10.0,0.0005750656127929688,1,"(240, 7)","(139, 7)","(139, 7)","(139, 1)","(32, 4)",1,"(387, 3)",0.8,"(31, 38)",38,0.56,0.35,0.7,1534,1,{},0.15,26,5,296.42600903836507,0.7779,0.30998998501504216,1.0,193.81713333161989,-0.1279450268102007,-0.6454084972718226,-8.249149219843645,10.0,10.0,2020-07-11,2020-07-09,23330.0,90.85744,483.8273,23420.8574,23813.8273,0.0039,0.0207,0.6,True,0.45,0.55,True,0.27,0.73
145,HLAN,7.2,0.0,2.0,0.0,1.8,0.00019097328186035156,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 4)",4,0.41,0.35,0.7,0,1,{},0.15,43,8,123.70312191875308,123.2014,0.4349951499671537,0.4194,126.61452105739194,0.21369225019309257,0.4087158546167887,0.017115312741365685,10.0,10.0,2020-07-11,2020-07-09,14430.0,58.04452,82.0222,14488.0445,14512.0222,0.004,0.0057,0.62,True,0.42,0.58,True,0.48,0.52
302,SKBN,8.6,0.0,14.3,0.0,11.3,0.0003142356872558594,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 19)",19,0.52,0.35,0.7,12,1,{},0.15,43,8,20.67729311871735,15.0861,0.54520277270297,0.7367,17.28847648350869,0.05403796753953649,0.36539921772507444,-1.9561313514389487,10.0,10.0,2020-07-11,2020-07-09,1360.0,5.62446,14.5896,1365.6245,1374.5896,0.0041,0.0107,0.88,True,0.47,0.53,True,0.5,0.5
102,ELTR,7.3,0.0,0.7,0.0,0.6,0.0001621246337890625,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.39,0.35,0.7,0,1,{},0.15,43,8,1564.8890947445652,1664.9564,0.21642682783499234,0.1488,2129.570223293012,-0.25846497777217037,0.21642682783499234,-0.25846497777217037,10.0,10.0,2020-07-11,2020-07-09,143170.0,695.12362,672.656,143865.1236,143842.656,0.0049,0.0047,0.5,True,0.33,0.67,True,0.5,0.5
189,LPSN,6.7,0.0,0.8,0.0,0.6,0.00015211105346679688,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.41,0.35,0.7,0,1,{},0.15,43,8,208.13121269959893,210.6312,0.22419714884857223,0.1674,224.50723250133163,-0.4088729075446986,0.22419714884857223,-0.4088729075446986,10.0,10.0,2020-07-11,2020-07-09,15500.0,80.02432,89.6862,15580.0243,15589.6862,0.0052,0.0058,0.38,True,0.39,0.61,True,0.5,0.5
55,BLRX,7.6,0.0,1.1,0.0,0.6,0.00016689300537109375,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.53,0.35,0.7,0,1,{},0.15,43,8,1.0165682994210588,0.952,0.2849506676815423,0.2821,0.5138399559482683,0.0588514171120732,0.2849506676815423,0.0588514171120732,10.0,10.0,2020-07-11,2020-07-09,40.5,0.2207,0.2426,40.7207,40.7426,0.0054,0.006,0.62,True,0.37,0.63,True,0.41,0.59
209,MNIN,7.8,0.0,1.7,0.0,0.6,0.0001499652862548828,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.51,0.35,0.7,2,1,{},0.15,43,8,9.837740738961323,9.3124,0.2687053976053849,0.2564,5.942450837094283,-0.39220376082812436,0.2687053976053849,-0.39220376082812436,10.0,10.0,2020-07-11,2020-07-09,611.7999877929688,3.548,4.2822,615.348,616.0822,0.0058,0.007,0.75,True,0.5,0.5,True,0.44,0.56
164,ISCN,8.5,0.0,1.4,0.0,0.6,0.00015091896057128906,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.52,0.35,0.7,1,1,{},0.15,43,8,10.391835681632672,10.2171,0.26932754379258317,0.2745,9.35947606860019,0.25770843499286555,0.26932754379258317,0.25770843499286555,10.0,10.0,2020-07-11,2020-07-09,363.2999877929688,2.23553,1.9636,365.5355,365.2636,0.0062,0.0054,0.62,True,0.49,0.51,True,0.5,0.5
100,ELCO,7.5,0.0,0.7,0.0,0.6,0.0001480579376220703,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.39,0.35,0.7,0,1,{},0.15,43,8,211.74073705428776,206.5693,0.1906350228339655,0.156,177.0373421464415,-0.40817488361102083,0.1906350228339655,-0.40817488361102083,10.0,10.0,2020-07-11,2020-07-09,11000.0,75.06517,78.1958,11075.0652,11078.1958,0.0068,0.0071,0.5,True,0.5,0.5,True,0.31,0.69
45,BYAR,8.2,0.0,1.4,0.0,0.6,0.00016498565673828125,1,"(240, 7)","(215, 7)","(215, 7)","(215, 1)","(47, 4)",1,"(376, 3)",0.8,"(46, 2)",2,0.69,0.35,0.7,1,1,{},0.15,39,7,20.943981176144625,21.6053,0.5501580128610358,0.4806,26.530999411975767,-0.7296182872972381,0.5501580128610358,-0.7296182872972381,10.0,10.0,2020-07-11,2020-07-09,1150.0,10.57598,11.6406,1160.576,1161.6406,0.0092,0.0101,0.86,False,0.5,0.5,False,0.5,0.5
72,CHR,7.9,0.0,1.6,0.0,1.2,0.00018405914306640625,1,"(240, 7)","(232, 7)","(232, 7)","(232, 1)","(50, 4)",1,"(373, 3)",0.8,"(49, 3)",3,0.43,0.35,0.7,0,1,{},0.15,42,7,2.9118543849633767,2.8896,0.33887705071229146,0.3265,2.5890784082062623,0.28949385338642253,0.3227521007296644,0.2006805850597253,10.0,10.0,2020-07-11,2020-07-09,182.8000030517578,2.00325,2.9421,184.8033,185.7421,0.011,0.0161,0.88,True,0.28,0.72,True,0.27,0.73
